county,position,name,address,phone,fax,alt_address,alt_phone,alt_fax,mobile,email,source,verified
Kemper,Supervisor (D-5),Chris Cole,"P.O. Box 188, DeKalb 39328",(601) 743-4477,(601) 743-2789,,,,,,2016-2020 Blue Book,
Lafayette,Supervisor (D-1),Kevin Frye,"P.O. Box 1240, Oxford 38655",(662) 236-2717,(662) 234-5402,,,,,,2016-2020 Blue Book,
Lafayette,Supervisor (D-2),Jeff Busby,"P.O. Box 1240, Oxford 38655",(662) 236-2717,(662) 234-5402,,,,,,2016-2020 Blue Book,
Lafayette,Supervisor (D-3),David Rikard,"P.O. Box 1240, Oxford 38655",(662) 236-2717,(662) 234-5402,,,,,,2016-2020 Blue Book,
Lafayette,Supervisor (D-4),Chad D. McLarty,"P.O. Box 1240, Oxford 38655",(662) 236-2717,(662) 234-5402,,,,,,2016-2020 Blue Book,
Lafayette,Supervisor (D-5),James M. Roberts,"P.O. Box 1240, Oxford 38655",(662) 236-2717,(662) 234-5402,,,,,,2016-2020 Blue Book,
Lamar,Supervisor (D-1),Steve Lampton," P.O. Box 1240, Purvis 39475",(601) 794-8504,(601) 794-1049,,,,,,2016-2020 Blue Book,
Lamar,Supervisor (D-2),Warren Byrd," P.O. Box 1240, Purvis 39475",(601) 794-8504,(601) 794-1049,,,,,,2016-2020 Blue Book,
Lamar,Supervisor (D-3),Joe B. Bounds," P.O. Box 1240, Purvis 39475",(601) 794-8504,(601) 794-1049,,,,,,2016-2020 Blue Book,
Lamar,Supervisor (D-4),Phillip Carlisle," P.O. Box 1240, Purvis 39475",(601) 794-8504,(601) 794-1049,,,,,,2016-2020 Blue Book,
Lamar,Supervisor (D-5),Dale Lucus," P.O. Box 1240, Purvis 39475",(601) 794-8504,(601) 794-1049,,,,,,2016-2020 Blue Book,
Lauderdale,Supervisor (D-1),Jonathon (Coach) Wells,"410 Constitution Ave., 11th Fl., Meridian 39301",(601) 482-9746,(601) 482-9744,,,,,,2016-2020 Blue Book,
Lauderdale,Supervisor (D-2),Wayman Newell,"410 Constitution Ave., 11th Fl., Meridian 39301",(601) 482-9746,(601) 482-9744,,,,,,2016-2020 Blue Book,
Lauderdale,Supervisor (D-3),Josh Todd,"410 Constitution Ave., 11th Fl., Meridian 39301",(601) 482-9746,(601) 482-9744,,,,,,2016-2020 Blue Book,
Lauderdale,Supervisor (D-4),Joe Norwood,"410 Constitution Ave., 11th Fl., Meridian 39301",(601) 482-9746,(601) 482-9744,,,,,,2016-2020 Blue Book,
Lauderdale,Supervisor (D-5),Kyle Rutledge,"410 Constitution Ave., 11th Fl., Meridian 39301",(601) 482-9746,(601) 482-9744,,,,,,2016-2020 Blue Book,
Lawrence,Supervisor (D-1),Steve Garrett," P.O. Box 1160, Monticello 39654",(601) 587-7351,(601) 587-0750,,,,,,2016-2020 Blue Book,
Lawrence,Supervisor (D-2),Billy Joe Boutwell," P.O. Box 1160, Monticello 39654",(601) 587-7351,(601) 587-0750,,,,,,2016-2020 Blue Book,
Lawrence,Supervisor (D-3),Jerry Wayne Smithie," P.O. Box 1160, Monticello 39654",(601) 587-7351,(601) 587-0750,,,,,,2016-2020 Blue Book,
Lawrence,Supervisor (D-4),Stanley Stephens," P.O. Box 1160, Monticello 39654",(601) 587-7351,(601) 587-0750,,,,,,2016-2020 Blue Book,
Lawrence,Supervisor (D-5),Coach Archie Ross," P.O. Box 1160, Monticello 39654",(601) 587-7351,(601) 587-0750,,,,,,2016-2020 Blue Book,
Leake,Supervisor (D-1),Tony M. Smith," P.O. Box 595, Carthage 39051",(601) 267-8002,(601) 267-6132,,,,,,2016-2020 Blue Book,
Leake,Supervisor (D-2),Joe Andy Helton," P.O. Box 595, Carthage 39051",(601) 267-8002,(601) 267-6132,,,,,,2016-2020 Blue Book,
Leake,Supervisor (D-3),Oliver Smith," P.O. Box 595, Carthage 39051",(601) 267-8002,(601) 267-6132,,,,,,2016-2020 Blue Book,
Leake,Supervisor (D-4),Lucas Brown," P.O. Box 595, Carthage 39051",(601) 267-8002,(601) 267-6132,,,,,,2016-2020 Blue Book,
Leake,Supervisor (D-5),Curtis Johnson," P.O. Box 595, Carthage 39051",(601) 267-8002,(601) 267-6132,,,,,,2016-2020 Blue Book,
Lee,Supervisor (D-1),Phil Morgan,"P.O. Box 1785, Tupelo 38802",(662) 432-2000,(662) 840-4275,,,,,,2016-2020 Blue Book,
Lee,Supervisor (D-2),Mike Smith,"P.O. Box 1785, Tupelo 38802",(662) 432-2000,(662) 840-4275,,,,,,2016-2020 Blue Book,
Lee,Supervisor (D-3),Tony Roper,"P.O. Box 1785, Tupelo 38802",(662) 432-2000,(662) 840-4275,,,,,,2016-2020 Blue Book,
Lee,Supervisor (D-4),Tommie Lee Ivy,"P.O. Box 1785, Tupelo 38802",(662) 432-2000,(662) 840-4275,,,,,,2016-2020 Blue Book,
Lee,Supervisor (D-5),Billy Joe Holland,"P.O. Box 1785, Tupelo 38802",(662) 432-2000,(662) 840-4275,,,,,,2016-2020 Blue Book,
Leflore,Supervisor (D-1),Sam Abraham,"P.O. Box 250, Greenwood 38935",(662) 455-3904,(662) 455-7965,,,,,,2016-2020 Blue Book,
Leflore,Supervisor (D-2),Robert Moore,"P.O. Box 250, Greenwood 38935",(662) 455-3904,(662) 455-7965,,,,,,2016-2020 Blue Book,
Leflore,Supervisor (D-3),Anjuan Brown,"P.O. Box 250, Greenwood 38935",(662) 455-3904,(662) 455-7965,,,,,,2016-2020 Blue Book,
Leflore,Supervisor (D-4),Wayne Self,"P.O. Box 250, Greenwood 38935",(662) 455-3904,(662) 455-7965,,,,,,2016-2020 Blue Book,
Leflore,Supervisor (D-5),Robert L. Collins,"P.O. Box 250, Greenwood 38935",(662) 455-3904,(662) 455-7965,,,,,,2016-2020 Blue Book,
Lincoln,Supervisor (D-1),Jerry L. Wilson," 116 St. George St., Brookhaven 39601",(601) 833-7172,(601) 835-3423,,,,,,2016-2020 Blue Book,
Lincoln,Supervisor (D-2),Bobby Watts," P.O. Box 555, Brookhaven 39602",(601) 833-5820,(601) 835-3423,,,,,,2016-2020 Blue Book,
Lincoln,Supervisor (D-3),Nolan Earl Williamson," 2451 Pleasant Hill Dr., Bogue Chitto 39629",(601) 734-2325,(601) 835-3423,,,,,,2016-2020 Blue Book,
Lincoln,Supervisor (D-4),C.E. (Eddie) Brown," 3125 Maude Lane SW, Bogue Chitto 39629",(601) 734-6455,(601) 835-3423,,,,,,2016-2020 Blue Book,
Lincoln,Supervisor (D-5),Doug Falvey," P.O. Box 55, Brookhaven 39601",(601) 833-2680,(601) 835-3423,,,,,,2016-2020 Blue Book,
Lowndes,Supervisor (D-1),Harry S. Sanders,"P.O. Box 1364, Columbus 39703",(662) 329-5844,(662) 329-5881,,,,,,2016-2020 Blue Book,
Lowndes,Supervisor (D-2),Bill Brigham,"P.O. Box 1364, Columbus 39703",(662) 329-5844,(662) 329-5881,,,,,,2016-2020 Blue Book,
Lowndes,Supervisor (D-3),John Holliman,"P.O. Box 1364, Columbus 39703",(662) 329-5844,(662) 329-5881,,,,,,2016-2020 Blue Book,
Lowndes,Supervisor (D-4),Jeff A. Smith,"P.O. Box 1364, Columbus 39703",(662) 329-5844,(662) 329-5881,,,,,,2016-2020 Blue Book,
Lowndes,Supervisor (D-5),Leroy Brooks,"P.O. Box 1364, Columbus 39703",(662) 329-5844,(662) 329-5881,,,,,,2016-2020 Blue Book,
Madison,Supervisor (D-1),Sheila Jones,"P.O. Box 608, Canton 39046",(601) 855-5500,(601) 859-5875,,,,,,2016-2020 Blue Book,
Madison,Supervisor (D-2),Trey Baxter,"P.O. Box 608, Canton 39046",(601) 855-5500,(601) 859-5875,,,,,,2016-2020 Blue Book,
Madison,Supervisor (D-3),Gerald Steen,"P.O. Box 608, Canton 39046",(601) 855-5500,(601) 859-5875,,,,,,2016-2020 Blue Book,
Madison,Supervisor (D-4),David Bishop,"P.O. Box 608, Canton 39046",(601) 855-5500,(601) 859-5875,,,,,,2016-2020 Blue Book,
Madison,Supervisor (D-5),Paul Griffin,"P.O. Box 608, Canton 39046",(601) 855-5500,(601) 859-5875,,,,,,2016-2020 Blue Book,
Marion,Supervisor (D-1),Charles R. Dyess," 215 Broad St., Columbia 39429",(601) 736-7382,(601) 736-1232,,,,,,2016-2020 Blue Book,
Marion,Supervisor (D-2),Terry Broome," 215 Broad St., Columbia 39429",(601) 736-7382,(601) 736-1232,,,,,,2016-2020 Blue Book,
Marion,Supervisor (D-3),Tony Morgan," 215 Broad St., Columbia 39429",(601) 736-7382,(601) 736-1232,,,,,,2016-2020 Blue Book,
Marion,Supervisor (D-4),Raymon Rowell," 215 Broad St., Columbia 39429",(601) 736-7382,(601) 736-1232,,,,,,2016-2020 Blue Book,
Marion,Supervisor (D-5),Calvin Newsom Sr," 215 Broad St., Columbia 39429",(601) 736-7382,(601) 736-1232,,,,,,2016-2020 Blue Book,
Marshall,Supervisor (D-1),Charles Terry,"640 N. West St., Holly Springs 38635",(662) 252-7903,(662) 252-0004,,,,,,2016-2020 Blue Book,
Marshall,Supervisor (D-2),Eddie Dixon,"4226 Hwy. 72 E., Holly Springs 38635. (662) 252-7903",f(662) 252-0004,(662) 252-0004,,,,,,2016-2020 Blue Book,
Marshall,Supervisor (D-3),Keith Taylor,"288 Peach Tree Rd., Byhalia 38611",(662) 252-7903,(662) 252-0004,,,,,,2016-2020 Blue Book,
Marshall,Supervisor (D-4),George Zinn III,"3768 Marianna Rd., Holly Springs 38635..(662) 252-7903",f(662) 252-0004,(662) 252-0004,,,,,,2016-2020 Blue Book,
Marshall,Supervisor (D-5),Ronnie Joe Bennett," 4927 Potts Camp Rd., Potts Camp 38659. (662) 252-7903",f(662) 252-0004,(662) 252-0004,,,,,,2016-2020 Blue Book,
Monroe,Supervisor (D-1),M. Joseph Richardson," P.O. Box 578, Aberdeen 39730",(662) 369-8143,(662) 369-7928,,,,,,2016-2020 Blue Book,
Monroe,Supervisor (D-2),Billy Kirkpatrick,"P.O. Box 578, Aberdeen 39730",(662) 369-8143,(662) 369-7928,,,,,,2016-2020 Blue Book,
Monroe,Supervisor (D-3),Glenn (Chip) Chism," P.O. Box 578, Aberdeen 39730",(662) 369-8143,(662) 369-7928,,,,,,2016-2020 Blue Book,
Monroe,Supervisor (D-4),Fulton Ware,"P.O. Box 578, Aberdeen 39730",(662) 369-8143,(662) 369-7928,,,,,,2016-2020 Blue Book,
Monroe,Supervisor (D-5),Hosea Bogan,"P.O. Box 578, Aberdeen 39730",(662) 369-8143,(662) 369-7928,,,,,,2016-2020 Blue Book,
Montgomery,Supervisor (D-1),Keith McGee,"P.O. Box 71, Winona 38967",(662) 283-2333,(662) 283-2233,,,,,,2016-2020 Blue Book,
Montgomery,Supervisor (D-2),Edwin Taylor,"P.O. Box 71, Winona 38967",(662) 283-2333,(662) 283-2233,,,,,,2016-2020 Blue Book,
Montgomery,Supervisor (D-3),Willie Townsend Jr," P.O. Box 71, Winona 38967",(662) 283-2333,(662) 283-2233,,,,,,2016-2020 Blue Book,
Montgomery,Supervisor (D-4),James Ron Wood Jr," P.O. Box 71, Winona 38967",(662) 283-2333,(662) 283-2233,,,,,,2016-2020 Blue Book,
Montgomery,Supervisor (D-5),Janet Roby-Harper,"P.O. Box 71, Winona 38967",(662) 283-2333,(662) 283-2233,,,,,,2016-2020 Blue Book,
Neshoba,Supervisor (D-1),Keith E. Lillis," 401 E. Beacon St., Ste. 201, Philadelphia 39350",(601) 656-6281,(601) 650-3280,,,,,,2016-2020 Blue Book,
Neshoba,Supervisor (D-2),Kevin Cumberland," 401 E. Beacon St., Ste. 201, Philadelphia 39350",(601) 656-6281,(601) 650-3280,,,,,,2016-2020 Blue Book,
Neshoba,Supervisor (D-3),Jerry Goforth," 401 E. Beacon St., Ste. 201, Philadelphia 39350",(601) 656-6281,(601) 650-3280,,,,,,2016-2020 Blue Book,
Neshoba,Supervisor (D-4),Alen White," 401 E. Beacon St., Ste. 201, Philadelphia 39350",(601) 656-6281,(601) 650-3280,,,,,,2016-2020 Blue Book,
Neshoba,Supervisor (D-5),Obbie Riley," 401 E. Beacon St., Ste. 201, Philadelphia 39350",(601) 656-6281,(601) 650-3280,,,,,,2016-2020 Blue Book,
Newton,Supervisor (D-1),Kenneth Harris," P.O. Box 68, Decatur 39327",(601) 635-4150,(601) 635-4531,,,,,,2016-2020 Blue Book,
Newton,Supervisor (D-2),Joe Alexander," P.O. Box 68, Decatur 39327",(601) 635-4150,(601) 635-4531,,,,,,2016-2020 Blue Book,
Newton,Supervisor (D-3),Charles Moulds," P.O. Box 68, Decatur 39327",(601) 635-4150,(601) 635-4531,,,,,,2016-2020 Blue Book,
Newton,Supervisor (D-4),Charles Godwin," P.O. Box 68, Decatur 39327",(601) 635-4150,(601) 635-4531,,,,,,2016-2020 Blue Book,
Newton,Supervisor (D-5),Glenn Hollingsworth," P.O. Box 68, Decatur 39327",(601) 635-4150,(601) 635-4531,,,,,,2016-2020 Blue Book,
Noxubee,Supervisor (D-1),Larry Tate,"P.O. Box 147, Macon 39341",(662) 726-5181,(662) 726-2272,,,,,,2016-2020 Blue Book,
Noxubee,Supervisor (D-2),William Oliver,"P.O. Box 147, Macon 39341",(662) 726-5181,(662) 726-2272,,,,,,2016-2020 Blue Book,
Noxubee,Supervisor (D-3),Sherman Patterson," P.O. Box 147, Macon 39341",(662) 726-5181,(662) 726-2272,,,,,,2016-2020 Blue Book,
Noxubee,Supervisor (D-4),Eddie Coleman,"P.O. Box 147, Macon 39341",(662) 726-5181,(662) 726-2272,,,,,,2016-2020 Blue Book,
Noxubee,Supervisor (D-5),Bruce Bernard Brooks," P.O. Box 147, Macon 39341",(662) 726-5181,(662) 726-2272,,,,,,2016-2020 Blue Book,
Oktibbeha,Supervisor (D-1),John P. Montgomery Jr," P.O. Box 80285, Starkville 39760",(662) 323-1520,(662) 338-1065,,,,,,2016-2020 Blue Book,
Oktibbeha,Supervisor (D-2),Orlando Trainer," P.O. Box 80285, Starkville 39760",(662) 323-1520,(662) 338-1065,,,,,,2016-2020 Blue Book,
Oktibbeha,Supervisor (D-3),Marvell Howard," P.O. Box 80285, Starkville 39760",(662) 323-1520,(662) 338-1065,,,,,,2016-2020 Blue Book,
Oktibbeha,Supervisor (D-4),Bricklee Miller," P.O. Box 80285, Starkville 39760",(662) 323-1520,(662) 338-1065,,,,,,2016-2020 Blue Book,
Oktibbeha,Supervisor (D-5),Joe Williams," P.O. Box 80285, Starkville 39760",(662) 323-1520,(662) 338-1065,,,,,,2016-2020 Blue Book,
Panola,Supervisor (D-1),James Birge,"P.O. Box 807, Batesville 38606",(662) 563-6200,(662) 563-6237,,,,,,2016-2020 Blue Book,
Panola,Supervisor (D-2),Vernice Avant,"1332 Avant Rd., Crenshaw 38621",(662) 703-0102,(662) 563-6237,,,,,,2016-2020 Blue Book,
Panola,Supervisor (D-3),John F. Thomas,"P.O. Box 807, Batesville 38606",(662) 563-6200,(662) 563-6237,,,,,,2016-2020 Blue Book,
Panola,Supervisor (D-4),Donald Phelps,"P.O. Box 807, Batesville 30606",(662) 563-6200,(662) 563-6237,,,,,,2016-2020 Blue Book,
Panola,Supervisor (D-5),Barry C. Flint,"P.O. Box 807, Batesville 38606",(662) 563-6200,(662) 563-6237,,,,,,2016-2020 Blue Book,
Pearl river,Supervisor (D-1),Donald Hart,"P.O. Box 569, Poplarville 39470",(601) 403-2302,(601) 403-2309,,,,,,2016-2020 Blue Book,
Pearl river,Supervisor (D-2),Malcom Perry,"P.O. Box 569, Poplarville 39470",(601) 403-2302,(601) 403-2309,,,,,,2016-2020 Blue Book,
Pearl river,Supervisor (D-3),Hudson Holliday,"P.O. Box 569, Poplarville 39470",(601) 403-2302,(601) 403-2309,,,,,,2016-2020 Blue Book,
Pearl river,Supervisor (D-4),Farron Moller,"P.O. Box 569, Poplarville 39470",(601) 403-2302,(601) 403-2309,,,,,,2016-2020 Blue Book,
Pearl river,Supervisor (D-5),Sandy Kane Smith,"P.O. Box 569, Poplarville 39470",(601) 403-2302,(601) 403-2309,,,,,,2016-2020 Blue Book,
Perry,Supervisor (D-1),Bobby Bolton,"P.O. Box 345, New Augusta 39462",(601) 964-8370,(601) 964-8265,,,,,,2016-2020 Blue Book,
Perry,Supervisor (D-2),Kevin Shows,"P.O. Box 345, New Augusta 39462",(601) 964-8370,(601) 964-8265,,,,,,2016-2020 Blue Book,
Perry,Supervisor (D-3),Tommy Walley,"P.O. Box 345, New Augusta 39462",(601) 964-8370,(601) 964-8265,,,,,,2016-2020 Blue Book,
Perry,Supervisor (D-4),Mitchell Hinton,"P.O. Box 345, New Augusta 39462",(601) 964-8370,(601) 964-8265,,,,,,2016-2020 Blue Book,
Perry,Supervisor (D-5),Marc Williams,"P.O. Box 345, New Augusta 39462",(601) 964-8370,(601) 964-8265,,,,,,2016-2020 Blue Book,
Pike,Supervisor (D-1),Tazwell Bowsky,"P.O. Box 431, Magnolia 39652",(601) 783-6569,(601) 783-6540,,,,,,2016-2020 Blue Book,
Pike,Supervisor (D-2),Faye Hodges,"P.O. Box 431, Magnolia 39652",(601) 783-6569,(601) 783-6540,,,,,,2016-2020 Blue Book,
Pike,Supervisor (D-3),Chuck E. Lambert,"P.O. Box 431, Magnolia 39652",(601) 783-6569,(601) 783-6540,,,,,,2016-2020 Blue Book,
Pike,Supervisor (D-4),Luke Brewer,"P.O. Box 431, Magnolia 39652",(601) 783-6569,(601) 783-6540,,,,,,2016-2020 Blue Book,
Pike,Supervisor (D-5),Gary Honea,"P.O. Box 431, Magnolia 39652",(601) 783-6569,(601) 783-6540,,,,,,2016-2020 Blue Book,
Pontotoc,Supervisor (D-1),Wayne Stokes,"P.O. Box 209, Pontotoc 38863",(662) 489-3900,(662) 489-3940,,,,,,2016-2020 Blue Book,
Pontotoc,Supervisor (D-2),Mike McGregor,"P.O. Box 209, Pontotoc 38863",(662) 489-3900,(662) 489-3940,,,,,,2016-2020 Blue Book,
Pontotoc,Supervisor (D-3),Brad Ward,"P.O. Box 209, Pontotoc 38863",(662) 489-3900,(662) 489-3940,,,,,,2016-2020 Blue Book,
Pontotoc,Supervisor (D-4),Ernie Wright,"P.O. Box 209, Pontotoc 38863",(662) 489-3900,(662) 489-3940,,,,,,2016-2020 Blue Book,
Pontotoc,Supervisor (D-5),Dan McKnight,"P.O. Box 209, Pontotoc 38863",(662) 489-3900,(662) 489-3940,,,,,,2016-2020 Blue Book,
Prentiss,Supervisor (D-1),James Ray Plaxico," P.O. Box 477, Booneville 38829",(662) 728-4610,(662) 728-2007,,,,,,2016-2020 Blue Book,
Prentiss,Supervisor (D-2),Matt Murphy," P.O. Box 477, Booneville 38829",(662) 728-4610,(662) 728-2007,,,,,,2016-2020 Blue Book,
Prentiss,Supervisor (D-3),Mike Kesler," P.O. Box 477, Booneville 38829",(662) 728-4610,(662) 728-2007,,,,,,2016-2020 Blue Book,
Prentiss,Supervisor (D-4),Mike Huddleston," P.O. Box 477, Booneville 38829",(662) 728-4610,(662) 728-2007,,,,,,2016-2020 Blue Book,
Prentiss,Supervisor (D-5),Larry Lambert," P.O. Box 477, Booneville 38829",(662) 728-4610,(662) 728-2007,,,,,,2016-2020 Blue Book,
Quitman,Supervisor (D-1),Sheridan Boyd,"220 Chestnut St., Ste. 2, Marks 38646.. (662) 326-2661",f(662) 326-8004,(662) 326-8004,,,,,,2016-2020 Blue Book,
Quitman,Supervisor (D-2),Greg Thomas,"220 Chestnut St., Ste. 2, Marks 38646.. (662) 326-2661",f(662) 326-8004,(662) 326-8004,,,,,,2016-2020 Blue Book,
Quitman,Supervisor (D-3),Johnny Tullos,"220 Chestnut St., Ste. 2, Marks 38646.. (662) 326-2661",f(662) 326-8004,(662) 326-8004,,,,,,2016-2020 Blue Book,
Quitman,Supervisor (D-4),Manuel Killebrew,"220 Chestnut St., Ste. 2, Marks 38646. (662) 326-2661",f(662) 326-8004,(662) 326-8004,,,,,,2016-2020 Blue Book,
Quitman,Supervisor (D-5),Jesse Ellis Sr,"220 Chestnut St., Ste. 2, Marks 38646.. (662) 326-2661",f(662) 326-8004,(662) 326-8004,,,,,,2016-2020 Blue Book,
Rankin,Supervisor (D-1),Jared K. Morrison," 211 E. Government St., Ste. A, Brandon 39042",(601) 825-1475,(601) 825-9600,,,,,,2016-2020 Blue Book,
Rankin,Supervisor (D-2),Daniel Cross," 211 E. Government St., Ste. A, Brandon 39042",(601) 825-1475,(601) 825-9600,,,,,,2016-2020 Blue Book,
Rankin,Supervisor (D-3),Bob Morrow," 211 E. Government St., Ste. A, Brandon 39042",(601) 825-1475,(601) 825-9600,,,,,,2016-2020 Blue Book,
Rankin,Supervisor (D-4),Steve Gaines," 211 E. Government St., Ste. A, Brandon 39042",(601) 825-1475,(601) 825-9600,,,,,,2016-2020 Blue Book,
Rankin,Supervisor (D-5),Jay Bishop," 211 E. Government St., Ste. A, Brandon 39042",(601) 825-1475,(601) 825-9600,,,,,,2016-2020 Blue Book,
Scott,Supervisor (D-1),Jackie Bradford," P.O. Box 630, Forest 39074",(601) 469-1926,(601) 469-5180,,,,,,2016-2020 Blue Book,
Scott,Supervisor (D-2),Tim Sorey," P.O. Box 630, Forest 39074",(601) 469-1926,(601) 469-5180,,,,,,2016-2020 Blue Book,
Scott,Supervisor (D-3),Steven Crotwell," P.O. Box 630, Forest 39074",(601) 469-1926,(601) 469-5180,,,,,,2016-2020 Blue Book,
Scott,Supervisor (D-4),Johnny P. Harrell," P.O. Box 630, Forest 39074",(601) 469-1926,(601) 489-5180,,,,,,2016-2020 Blue Book,
Scott,Supervisor (D-5),Bruce McMillan," P.O. Box 630, Forest 39074",(601) 469-1926,(601) 469-5180,,,,,,2016-2020 Blue Book,
Sharkey,Supervisor (D-1),William E. Newsom," P.O. Box 218, Rolling Fork 39159",(662) 873-2755,(662) 873-6045,,,,,,2016-2020 Blue Book,
Sharkey,Supervisor (D-2),Leroy Smith Jr,"P.O. Box 218, Rolling Fork 39159",(662) 873-2755,(662) 873-6045,,,,,,2016-2020 Blue Book,
Sharkey,Supervisor (D-3),Samuel Matthews,"P.O. Box 218, Rolling Fork 39159",(662) 873-2755,(662) 873-6045,,,,,,2016-2020 Blue Book,
Sharkey,Supervisor (D-4),Tommy Ewing,"P.O. Box 218, Rolling Fork 39159",(662) 873-2755,(662) 873-6045,,,,,,2016-2020 Blue Book,
Sharkey,Supervisor (D-5),Willie Smith,"P.O. Box 218, Rolling Fork 39159",(662) 873-2755,(662) 873-6045,,,,,,2016-2020 Blue Book,
Simpson,Supervisor (D-1),Curtis Skiffer," P.O. Box 308, Mendenhall 39114",(601) 847-1418,(601) 847-7004,,,,,,2016-2020 Blue Book,
Simpson,Supervisor (D-2),Danny Craft," P.O. Box 308, Mendenhall 39114",(601) 847-1418,(601) 847-7004,,,,,,2016-2020 Blue Book,
Simpson,Supervisor (D-3),Brian Kennedy," P.O. Box 308, Mendenhall 39114",(601) 847-1418,(601) 847-7004,,,,,,2016-2020 Blue Book,
Simpson,Supervisor (D-4),Mickey Berry," P.O. Box 308, Mendenhall 39114",(601) 847-1418,(601) 847-7004,,,,,,2016-2020 Blue Book,
Simpson,Supervisor (D-5),Randy Moore," P.O. Box 308, Mendenhall 39114",(601) 847-1418,(601) 847-7004,,,,,,2016-2020 Blue Book,
Smith,Supervisor (D-1),Kenny Cain,"P.O. Box 160, Raleigh 39153",(601) 782-4000,(601) 782-4002,,,,,,2016-2020 Blue Book,
Smith,Supervisor (D-2),Dwight D. Norris,"P.O. Box 160, Raleigh 39153",(601) 782-4000,(601) 782-4002,,,,,,2016-2020 Blue Book,
Smith,Supervisor (D-3),Benjie Ford,"P.O. Box 160, Raleigh 39153",(601) 782-4000,(601) 782-4002,,,,,,2016-2020 Blue Book,
Smith,Supervisor (D-4),Danny Arender,"P.O. Box 160, Raleigh 39153",(601) 782-4000,(601) 782-4002,,,,,,2016-2020 Blue Book,
Smith,Supervisor (D-5),Howard Hammons,"P.O. Box 160, Raleigh 39153",(601) 782-4000,(601) 782-4002,,,,,,2016-2020 Blue Book,
Stone,Supervisor (D-1),Clark Byrd,"P.O. Drawer 7, Wiggins 39577",(601) 928-5266,(601) 928-6464,,,,,,2016-2020 Blue Book,
Stone,Supervisor (D-2),Daniel Harris,"P.O. Drawer 7, Wiggins 39577",(601) 928-5266,(601) 928-6464,,,,,,2016-2020 Blue Book,
Stone,Supervisor (D-3),Lance D. Pearson,"P.O. Drawer 7, Wiggins 39577",(601) 928-5266,(601) 928-6464,,,,,,2016-2020 Blue Book,
Stone,Supervisor (D-4),Scott Strickland,"P.O. Drawer 7, Wiggins 39577",(601) 928-5266,(601) 928-6464,,,,,,2016-2020 Blue Book,
Stone,Supervisor (D-5),Dale T. Bond,"P.O. Drawer 7, Wiggins 39577",(601) 928-5266,(601) 928-6464,,,,,,2016-2020 Blue Book,
Sunflower,Supervisor (D-1),Glenn Donald," 1 David Matthew Lane, Indianola 38751",(662) 303-8877,(662) 887-1755,,,,,,2016-2020 Blue Book,
Sunflower,Supervisor (D-2),Riley Rice," P.O. Box 1158, Indianola 38751",(662) 303-5324,(662) 887-8424,,,,,,2016-2020 Blue Book,
Sunflower,Supervisor (D-3),Dennis W. Holmes," P.O. Box 946, Indianola 38751",(662) 207-8001,(662) 887-1000,,,,,,2016-2020 Blue Book,
Sunflower,Supervisor (D-4),Anthony Clark," 179 Fisackerly Rd., Indianola 38751",(662) 303-9108,(662) 887-9312,,,,,,2016-2020 Blue Book,
Sunflower,Supervisor (D-5),Gloria Dickerson," 166 Broadway, Drew 38737",(662) 303-9049,(662) 345-8345,,,,,,2016-2020 Blue Book,
Tallahatchie,Supervisor (D-1),Kenneth (Buck) Havens," P.O. Box 350, Charleston 38921",(662) 647-5551,(662) 647-3702,,,,,,2016-2020 Blue Book,
Tallahatchie,Supervisor (D-2),Johnny Goodwin,"P.O. Box 350, Charleston 38921",(662) 647-5551,(662) 647-3702,,,,,,2016-2020 Blue Book,
Tallahatchie,Supervisor (D-3),Larry Cole,"P.O. Box 350, Charleston 38921",(662) 647-5551,(662) 647-3702,,,,,,2016-2020 Blue Book,
Tallahatchie,Supervisor (D-4),Marcus Echols,"P.O. Box 350, Charleston 38921",(662) 647-5551,(662) 647-3702,,,,,,2016-2020 Blue Book,
Tallahatchie,Supervisor (D-5),Eddie J. Meeks,"P.O. Box 350, Charleston 38921",(662) 647-5551,(662) 647-3702,,,,,,2016-2020 Blue Book,
Tate,Supervisor (D-1),Cam Walker," 201 Ward St., Senatobia 38668",(662) 562-5661,(662) 560-6205,,,,,,2016-2020 Blue Book,
Tate,Supervisor (D-2),Mike Campbell," 201 Ward St., Senatobia 38668",(662) 562-5661,(662) 560-6205,,,,,,2016-2020 Blue Book,
Tate,Supervisor (D-3),Tony M. Sandridge," 201 Ward St., Senatobia 38668",(662) 562-5661,(662) 560-6205,,,,,,2016-2020 Blue Book,
Tate,Supervisor (D-4),Billy Saunders," 201 Ward St., Senatobia 38668",(662) 562-5661,(662) 560-6205,,,,,,2016-2020 Blue Book,
Tate,Supervisor (D-5),Josh Meredith," 201 Ward St., Senatobia 38668",(662) 562-5661,(662) 560-6205,,,,,,2016-2020 Blue Book,
Tippah,Supervisor (D-1),Jimmy W. Gunn,"101 E. Spring St., Ripley 38663",(662) 837-3655,(662) 837-1105,,,,,,2016-2020 Blue Book,
Tippah,Supervisor (D-2),Greg Harrell,"101 E. Spring St., Ripley 38663",(662) 837-3655,(662) 837-1105,,,,,,2016-2020 Blue Book,
Tippah,Supervisor (D-3),Mike Graves,"101 E. Spring St., Ripley 38663",(662) 837-3655,(662) 837-1105,,,,,,2016-2020 Blue Book,
